123,-1853.52,-398.02
124,-170.18,-386.63
125,-1656.91,-450.14
126,-338.55,-444.56
127,129.69,-415.85
128,846.79,-352.72
129,-271.98,-348.68
130,180.06,-322.25
131,129.78,-299.64
132,-544.92,-311.91
133,254.13,-283.61
134,-441.16,-291.48
135,-308.96,-292.36
136,-377.18,-296.60
137,-187.85,-291.16
138,321.21,-260.54
139,-271.77,-261.10
140,-722.09,-284.15
141,-96.06,-274.75
142,562.71,-232.88
143,-268.25,-234.64
144,1017.57,-172.03
145,285.04,-149.18
146,619.52,-110.75
147,-102.37,-110.33
148,1229.72,-43.32
149,587.29,-11.79
150,1908.60,84.23
151,-19.53,79.04
152,594.25,104.80
153,2263.22,212.72
154,-144.17,194.88
155,941.79,232.22
156,-266.73,207.27
157,514.92,222.66
158,810.91,252.07
159,1135.85,296.26
160,353.98,299.14
161,802.62,324.32
162,1302.77,373.24
163,1540.70,431.61
164,772.56,448.66
165,368.89,444.67
166,733.67,459.12
167,-944.51,388.94
168,605.33,399.76
169,462.27,402.89
170,520.38,408.76
171,400.44,408.34
172,222.44,399.05
173,524.84,405.34
174,1262.37,448.19
175,626.73,457.12
176,1161.23,492.32
177,12.31,468.32
178,208.56,455.33
179,2061.42,535.64
180,159.13,516.81
181,621.54,522.05
182,419.83,516.94
183,444.12,513.30
184,513.33,513.30
185,1394.71,557.37
186,181.67,538.58
187,527.13,538.01
188,923.33,557.28
189,3248.98,691.86
190,652.44,689.89
191,204.06,665.60
192,860.10,675.33
193,1262.17,704.67
194,177.51,678.31
195,2778.64,783.33
196,315.55,759.94
197,774.49,760.66
198,1012.05,773.23
199,-172.08,725.97
200,402.03,709.77
201,951.33,721.85
202,872.64,729.39
203,245.67,705.20
204,377.17,688.80
205,895.96,699.16
206,349.41,681.67
207,402.00,667.69
208,1719.23,720.27
209,-152.75,676.61
210,251.35,655.35
211,1131.26,679.15
212,772.43,683.81
213,432.47,671.24
214,247.88,650.08
215,1278.88,681.52
216,787.52,686.82
217,216.53,663.30
218,1630.11,711.64
219,362.96,694.21
220,1554.83,737.24
221,220.85,711.42
222,1411.32,746.41
223,142.30,716.21
224,506.34,705.72
225,1347.81,737.82
226,-380.80,681.89
227,349.68,665.28
228,222.78,643.15
229,592.34,640.61
230,422.05,629.68
231,-90.00,593.70
232,89.58,568.49
233,916.43,585.89
234,309.21,572.06
235,297.28,558.32
236,69.92,533.90
237,887.38,551.57
238,1308.29,589.41
239,1623.20,641.10
240,19.28,610.01
241,309.64,594.99
242,1990.46,664.76
243,-94.51,626.80
244,922.65,641.59
245,1199.61,669.49
246,1372.18,704.63
247,641.57,701.47
248,678.13,700.31
249,159.37,673.26
250,717.73,675.48
251,154.72,649.45
252,2468.58,740.40
253,1336.46,770.21
254,2819.62,872.68
255,2599.32,959.01
256,151.61,918.64
257,2076.54,976.53
258,207.95,938.10
259,429.25,912.66
260,583.81,896.22
261,590.42,880.93
262,82.33,841.00
263,481.56,823.03
264,459.73,804.86
265,787.64,804.00
266,237.00,775.65
267,558.22,764.78
268,651.00,759.09
269,367.15,739.49
270,659.28,735.48
271,424.37,719.93
272,589.15,713.39
273,200.24,687.73
274,36.22,655.16
275,357.55,640.28
276,513.60,633.94
277,1397.40,672.11
278,568.78,666.95
279,209.70,644.09
280,466.81,635.22
281,389.82,622.95
282,288.89,606.25
283,1586.89,655.28
284,963.60,670.70
285,1504.89,712.41
286,627.63,708.17
287,-54.79,670.02
288,835.58,678.30
289,232.05,655.98
290,3928.44,819.61
291,955.48,826.40
292,346.73,802.42
293,-821.83,721.21
294,961.07,733.20
295,618.05,727.44
296,371.67,709.65
297,451.86,696.76
298,377.75,680.81
299,-1.44,646.70
300,1729.34,700.83
301,1020.17,716.80
302,974.17,729.67
303,508.72,718.62
304,-19.99,681.69
305,1218.51,708.53
306,3048.44,825.53
307,686.58,818.58
308,255.38,790.42
309,241.19,762.96
310,784.17,764.02
311,512.59,751.45
312,395.36,733.64
313,321.13,713.02
314,491.06,701.92
315,385.29,686.09
316,441.45,673.86
317,905.35,685.43
318,654.19,683.87
319,148.95,657.12
320,1656.08,707.07
321,308.49,687.14
322,2416.35,773.60
323,-274.45,721.20
324,614.87,715.88
325,116.67,685.92
326,344.95,668.87
327,747.42,672.80
328,396.42,658.98
329,1051.01,678.58
330,222.54,655.78
331,2769.71,761.48
332,769.78,761.89
333,622.57,754.93
334,440.16,739.19
335,602.28,732.34
336,783.11,734.88
337,2859.46,841.11
338,2428.59,920.48
339,272.31,888.08
340,1714.34,929.39
341,403.35,903.09
342,254.43,870.65
343,1079.27,881.09
344,1935.69,933.82
345,766.74,925.46
346,1636.88,961.03
347,336.43,929.80
348,419.96,904.31
349,387.20,878.45
350,792.63,874.16
351,576.80,859.30
352,387.58,835.71
353,3056.11,946.73
354,323.27,915.56
355,556.93,897.62
356,1823.13,943.90
357,1478.64,970.64
358,148.86,929.55
359,740.10,920.08
360,1139.08,931.03
361,431.28,906.04
362,485.22,885.00
363,817.01,881.60
364,895.51,882.29
365,331.59,854.76
366,2512.55,937.65
367,-531.78,864.18
368,604.58,851.20
369,1147.68,866.02
370,2366.27,941.03
371,376.21,912.79
372,508.94,892.60
373,1199.76,907.96
374,3097.65,1017.44
375,282.59,980.70
376,988.44,981.09
377,1156.25,989.84
378,492.36,964.97
379,1105.87,972.02
380,1883.19,1017.57
381,1763.43,1054.87
382,341.06,1019.18
383,1230.66,1029.75
384,356.13,996.07
385,1292.28,1010.88
386,1110.63,1015.87
387,334.67,981.81
388,527.62,959.10
389,-165.69,902.86
390,1578.17,936.62
391,260.77,902.83
392,412.90,878.33
393,2444.84,956.66
394,474.92,932.57
395,952.62,933.58
396,243.03,899.05
397,438.96,876.04
398,1103.68,887.43
399,307.51,858.43
400,2377.86,934.40
401,421.35,908.75
402,310.53,878.84
403,1590.64,914.43
404,700.03,903.71
405,494.97,883.27
406,366.00,857.41
407,791.23,854.10
408,223.84,822.59
409,399.25,801.42
410,1002.41,811.47
411,480.43,794.92
412,118.95,761.12
413,163.08,731.22
414,762.32,732.77
415,1110.63,751.66
416,759.68,752.07
417,768.97,752.91
418,642.23,747.38
419,474.69,733.74
420,2036.50,798.88
421,336.49,775.76
422,657.85,769.87
423,632.48,763.00
424,632.79,756.49
425,691.19,753.22
426,3513.62,891.24
427,1315.34,912.45
428,436.03,888.63
429,1433.24,915.86
430,3715.23,1055.82
431,890.37,1047.55
432,582.25,1024.29
433,2861.84,1116.16
434,525.57,1086.63
435,835.46,1074.08
436,2552.20,1147.98
437,722.38,1126.70
438,1719.47,1156.34
439,1656.64,1181.36
440,515.65,1148.07
441,158.90,1098.61
442,1653.98,1126.38
443,481.76,1094.15
444,892.13,1084.05
445,568.26,1058.26
446,3306.03,1170.65
447,906.43,1157.44
448,701.70,1134.65
449,763.87,1116.11
450,280.91,1074.35
451,890.34,1065.15
452,-620.51,980.87
453,270.36,945.34
454,637.75,929.96
455,1937.42,980.33
456,1096.71,986.15
457,701.23,971.91
458,2396.48,1043.14
459,959.99,1038.98
460,608.26,1017.44
461,1031.78,1018.16
462,1295.31,1032.02
463,1464.88,1053.66
464,756.88,1038.82
465,755.81,1024.67
466,1390.05,1042.94
467,4002.75,1190.93
468,1261.37,1194.45
469,2685.61,1269.01
470,1951.09,1303.11
471,1455.70,1310.74
472,915.85,1291.00
473,560.77,1254.49
474,2202.08,1301.87
475,507.98,1262.17
476,1422.23,1270.18
477,1295.67,1271.45
478,789.51,1247.35
479,1530.34,1261.50
480,3354.61,1366.16
481,1115.73,1353.64
482,494.66,1310.69
483,1158.66,1303.09
484,2155.10,1345.69
485,965.01,1326.65
486,1591.68,1339.90
487,1380.87,1341.95
488,1235.23,1336.62
489,1353.24,1337.45
490,792.38,1310.19
491,2385.82,1363.98
492,3699.50,1480.75
493,1581.42,1485.79
494,2307.23,1526.86
495,3181.34,1609.58
496,2552.72,1656.74
497,2209.66,1684.38
498,1867.12,1693.52
499,1444.16,1681.05
500,1315.24,1662.76
501,2224.69,1690.86
502,1402.25,1676.43
503,2563.99,1720.81
504,741.71,1671.85
505,4200.01,1798.26
506,1153.30,1766.01
507,1441.28,1749.78
508,1813.75,1752.97
509,659.27,1698.29
510,1068.61,1666.80
511,2933.28,1730.13
512,2793.44,1783.29
513,790.71,1733.66
514,1317.61,1712.86
515,1218.15,1688.13
516,1392.75,1673.36
517,1976.81,1688.53
518,1361.08,1672.16
519,3868.63,1781.98
520,1084.96,1747.13
521,1980.33,1758.79
522,1286.87,1735.19
523,1899.13,1743.39
524,3453.68,1828.91
525,1081.50,1791.54
526,3100.23,1856.97
527,1581.04,1843.17
528,677.15,1784.87
529,1505.40,1770.90
530,3508.50,1857.78
531,1492.40,1839.51
532,2907.41,1892.91
533,1864.31,1891.48
534,1291.84,1861.49
535,3022.29,1919.53
536,1016.38,1874.38
537,1984.76,1879.89
538,1450.54,1858.43
539,1326.66,1831.84
540,1871.11,1833.80
541,1246.29,1804.43
542,1582.61,1793.34
543,1482.87,1777.81
544,662.05,1722.02
545,627.64,1667.31
546,2429.57,1705.42
547,62.09,1623.25
548,228.23,1553.50
549,3324.51,1642.05
550,1110.47,1615.47
551,1367.96,1603.10
552,447.58,1545.32
553,654.54,1500.78
554,683.31,1459.91
555,1426.07,1458.22
556,2131.86,1491.90
557,618.55,1448.23
558,770.46,1414.34
559,203.98,1353.83
560,818.12,1327.04
561,864.28,1303.90
562,1243.20,1300.87
563,293.98,1250.52
564,495.01,1212.75
565,368.59,1170.54
566,2141.88,1219.11
567,1292.63,1222.78
568,553.83,1189.34
569,906.73,1175.20
570,2504.19,1241.65
571,1058.35,1232.49
572,1897.99,1265.76
573,1282.96,1266.62
574,1529.47,1279.77
575,1636.00,1297.58
576,2507.50,1358.07
577,1665.90,1373.46
578,2714.33,1440.51
579,1891.82,1463.07
580,1816.15,1480.73
581,2112.18,1512.30
582,1930.08,1533.19
583,-145.61,1449.25
584,2563.47,1504.96
585,489.48,1454.19
586,2108.22,1486.89
587,1742.35,1499.66
588,2425.81,1545.97
589,947.52,1516.05
590,606.49,1470.57
591,2033.23,1498.70
592,2601.95,1553.86
593,1098.25,1531.08
594,1432.96,1526.18
595,1283.69,1514.05
596,401.50,1458.43
597,867.62,1428.89
598,1438.21,1429.35
599,1970.70,1456.42
600,1092.87,1438.24
601,874.69,1410.06
602,733.82,1376.25
603,1920.73,1403.48
604,1404.47,1403.53
605,1073.48,1387.02
606,1100.24,1372.68
607,897.27,1348.91
608,1050.52,1333.99
609,1622.27,1348.41
610,1133.00,1337.64
611,680.11,1304.76
612,1755.62,1327.30
613,1526.74,1337.28
614,1709.01,1355.86
615,693.83,1322.76
616,1934.52,1353.35
617,1764.65,1373.91
618,2011.77,1405.81
619,1415.16,1406.27
620,-23.31,1334.79
621,3254.35,1430.77
622,264.09,1372.44
623,1816.63,1394.65
624,636.42,1356.74
625,1010.71,1339.44
626,-177.19,1263.60
627,1227.54,1261.80
628,1065.01,1251.96
629,1882.87,1283.51
630,1996.04,1319.13
631,1264.28,1316.39
632,1567.23,1328.93
633,-159.83,1254.49
634,1288.12,1256.18
635,1328.23,1259.78
636,1407.44,1267.16
637,1890.28,1298.32
638,2022.92,1334.55
639,1785.53,1357.10
640,2702.33,1424.36
641,1516.12,1428.95
642,2651.05,1490.05
643,1160.63,1473.58
644,1192.05,1459.50
645,2584.75,1515.77
646,720.20,1475.99
647,3141.81,1559.28
648,526.01,1507.62
649,1359.23,1500.20
650,1872.98,1518.84
651,-69.86,1439.40
652,793.61,1407.11
653,2140.75,1443.79
654,1764.84,1459.85
655,1617.16,1467.71
656,2248.45,1506.75
657,1808.51,1521.84
658,2905.63,1591.03
659,1551.41,1589.05
660,453.88,1532.29
661,2241.36,1567.74
662,1794.69,1579.09
663,706.65,1535.47
664,1331.10,1525.25
665,3238.92,1610.93
666,2286.84,1644.73
667,1846.20,1654.80
668,386.88,1591.41
669,1626.53,1593.16
670,1669.27,1596.97
671,1117.73,1573.01
672,2459.98,1617.35
673,1223.81,1597.68
674,1827.70,1609.18
675,1403.91,1598.91
676,1644.11,1601.17
677,901.72,1566.20
678,2568.67,1616.33
679,1684.78,1619.75
680,1547.71,1616.15
681,1682.25,1619.45
682,1415.45,1609.25
683,1200.46,1588.81
684,1401.47,1579.44
685,3426.51,1671.80
686,1338.06,1655.11
687,1723.69,1658.54
688,1935.99,1672.41
689,1352.15,1656.40
690,1341.26,1640.64
691,1216.90,1619.46
692,1785.36,1627.75
693,1745.76,1633.65
694,1972.08,1650.57
695,2614.71,1698.78
696,1816.64,1704.67
697,1549.57,1696.92
698,1366.04,1680.37
699,803.36,1636.52
700,2330.82,1671.24
701,923.01,1633.83
702,1114.98,1607.88
703,957.95,1575.39
704,1240.72,1558.65
705,1326.94,1547.07
706,1229.44,1531.19
707,1394.43,1524.35
708,1962.54,1546.26
709,1882.79,1563.08
710,2320.88,1600.97
711,2327.77,1637.31
712,2070.83,1658.99
713,2081.11,1680.10
714,1841.48,1688.16
715,1964.45,1701.98
716,1821.83,1707.97
717,1979.37,1721.54
718,1769.58,1723.94
719,1884.04,1731.95
720,1676.48,1729.17
721,2934.79,1789.46
722,1801.04,1790.03
723,2166.59,1808.86
724,1846.61,1810.75
725,2128.39,1826.63
726,909.54,1780.78
727,1744.82,1778.98
728,1426.11,1761.34
729,2250.64,1785.80
730,518.43,1722.43
731,2109.55,1741.79
732,1371.75,1723.29
733,1482.60,1711.25
734,2627.51,1757.07
735,2247.44,1781.58
736,1855.14,1785.26
737,1829.80,1787.49
738,1586.05,1777.42
739,1950.65,1786.08
740,2027.31,1798.14
741,62.04,1711.33
742,1432.81,1697.41
743,688.55,1646.97
744,3041.56,1716.70
745,2102.94,1736.01
746,2138.88,1756.15
747,2058.41,1771.26
748,1392.71,1752.34
749,2189.13,1774.18
750,2186.79,1794.81
751,2170.03,1813.57
752,2063.88,1826.08
753,1873.28,1828.44
754,1850.66,1829.55
755,1598.35,1817.99
756,2365.88,1845.39
757,1874.21,1846.83
758,2199.44,1864.46
759,2115.79,1877.03
760,1739.74,1870.16
761,1321.17,1842.71
762,727.75,1786.96
763,1886.79,1791.96
764,1331.95,1768.96
765,1382.56,1749.64
766,1541.47,1739.23
767,1520.64,1728.30
768,1370.11,1710.39
769,1534.09,1701.57
770,2280.57,1730.52
771,2458.89,1766.94
772,-80.50,1674.57
773,980.67,1639.87
774,1089.78,1612.37
775,1099.01,1586.70
776,2432.37,1628.99
777,1390.95,1617.08
778,1481.03,1610.28
779,1903.72,1624.95
780,940.18,1590.71
781,1683.64,1595.36
782,1686.48,1599.92
783,1500.46,1594.94
784,1450.03,1587.70
785,1288.77,1572.75
786,2240.03,1606.12
787,2084.00,1630.01
788,2389.50,1667.98
789,3369.48,1753.06
790,2047.80,1767.80
791,1740.73,1766.44
792,1953.20,1775.78
793,1539.68,1763.98
794,1857.84,1768.67
795,1916.16,1776.04
796,2923.54,1833.42
797,2062.62,1844.88
798,1823.83,1843.83
799,3058.97,1904.58
800,72.35,1812.97
801,2062.35,1825.44
802,2442.31,1856.28
803,2501.85,1888.56
804,2410.90,1914.68
805,1803.54,1909.12
806,2046.74,1916.00
807,2069.61,1923.68
808,2126.42,1933.82
809,3034.93,1988.88
810,797.80,1929.32
811,1535.58,1909.63
812,1989.28,1913.62
813,2334.10,1934.64
814,2412.37,1958.53
815,1532.36,1937.22
816,552.13,1867.96
817,1793.87,1864.26
818,1563.90,1849.24
819,736.63,1793.61
820,2567.89,1832.32
821,1524.83,1816.95
822,715.51,1761.88
823,1159.11,1731.74
824,1480.23,1719.16
825,1646.22,1715.52
826,1745.47,1717.01
827,2320.48,1747.19
828,1137.73,1716.72
829,1774.04,1719.58
830,1732.61,1720.23
831,2019.77,1735.21
832,2021.33,1749.52
833,1814.76,1752.78
834,2522.45,1791.26
835,647.76,1734.09
836,1409.17,1717.84
837,2459.11,1754.90
838,2610.01,1797.66
839,2458.76,1830.71
840,1976.23,1837.99
841,2676.13,1879.90
842,2508.78,1911.34
843,1867.47,1909.15
844,1129.59,1870.17
845,2119.66,1882.64
846,2234.49,1900.24
847,1952.09,1902.83
848,2161.77,1915.78
849,1847.90,1912.38
850,2253.94,1929.46
851,1847.69,1925.37
852,1340.79,1896.14
853,2114.67,1907.07
854,1383.48,1880.89
855,2219.97,1897.84
856,2260.53,1915.98
857,2111.96,1925.78
858,1946.76,1926.83
859,2670.33,1964.00
860,4056.97,2068.65
861,2147.25,2072.58
862,1749.54,2056.43
863,2348.16,2071.01
864,1282.46,2031.59
865,2011.70,2030.59
866,2695.48,2063.84
867,2112.04,2066.25
868,1474.61,2036.66
869,253.61,1947.51
870,1483.87,1924.33
871,1384.27,1897.33
872,1728.92,1888.91
873,1880.44,1888.48
874,1312.85,1859.70
875,1741.40,1853.79
876,2014.84,1861.84
877,1264.03,1831.95
878,1795.06,1830.10
879,760.38,1776.62
880,902.14,1732.89
881,1992.40,1745.87
882,793.02,1698.23
883,1634.73,1695.05
884,2010.98,1710.85
885,2190.78,1734.85
886,2069.71,1751.59
887,968.66,1712.44
888,2839.39,1768.79
889,2145.61,1787.63
890,2252.05,1810.85
891,1079.30,1774.27
892,2388.11,1804.97
893,2436.61,1836.55
894,934.62,1791.45
895,2942.69,1849.01
896,2200.96,1866.61
897,1207.93,1833.68
898,2423.53,1863.17
899,2069.67,1873.50
900,2048.75,1882.26
901,2828.20,1929.55
902,2291.43,1947.65
903,2320.99,1966.32
904,2007.04,1968.35
905,1795.78,1959.72
906,2261.22,1974.80
907,2515.19,2001.82
908,2106.88,2007.07
909,2728.13,2043.12
910,2110.74,2046.50
911,1185.53,2003.46
912,2061.41,2006.35
913,1758.64,1993.97
914,2027.17,1995.63
915,2712.21,2031.46
916,3112.26,2085.50
917,1970.37,2079.74
918,2214.39,2086.47
919,2193.82,2091.84
920,2094.65,2091.98
921,1662.51,2070.51
922,2147.49,2074.36
923,2088.23,2075.05
924,2657.62,2104.18
925,2432.19,2120.58
926,1674.28,2098.26
927,2246.58,2105.68
928,2009.63,2100.88
929,2270.51,2109.36
930,2204.08,2114.10
931,1091.99,2062.99
932,2107.31,2065.21
933,2116.71,2067.78
934,1729.53,2050.87
935,2058.25,2051.24
936,1608.80,2029.12
937,2801.28,2067.72
938,1946.77,2061.68
939,1629.20,2040.05
940,1810.35,2028.57
941,2716.26,2062.95
942,2674.69,2093.54
943,2672.73,2122.50
944,2204.86,2126.62
945,1976.09,2119.09
946,2183.90,2122.33
947,1782.40,2105.33
948,1147.08,2057.42
949,2401.16,2074.61
950,1692.23,2055.49
951,2063.62,2055.90
952,2197.89,2063.00
953,1866.69,2053.18
954,1914.71,2046.26
955,2158.81,2051.88
956,1914.81,2045.03
957,2167.66,2051.16
958,2522.95,2074.75
959,1979.64,2070.00
960,2630.38,2098.02
961,2477.32,2116.98
962,1846.18,2103.44
963,939.26,2045.23
964,1956.97,2040.82
965,1448.86,2011.22
966,1835.38,2002.43
967,2222.30,2013.42
968,2358.00,2030.65
969,2554.35,2056.84
970,1334.63,2020.73
971,2112.73,2025.33
972,1055.00,1976.81
973,1902.66,1973.10
974,660.32,1907.46
975,831.27,1853.65
976,1856.23,1853.78
977,2294.83,1875.83
978,2024.67,1883.28
979,2041.33,1891.18
980,2233.48,1908.29
981,1828.82,1904.32
982,1769.54,1897.58
983,963.32,1850.87
984,2291.34,1872.89
985,2367.82,1897.64
986,1096.42,1857.58
987,2166.36,1873.02
988,2023.61,1880.55
989,2196.91,1896.36
990,2447.82,1923.94
991,2382.59,1946.87
992,256.78,1862.36
993,1332.89,1835.89
994,1801.62,1834.18
995,2243.33,1854.64
996,2749.87,1899.40
997,2264.01,1917.63
998,1906.60,1917.08
999,2027.93,1922.62
1000,2237.70,1938.37
1001,2286.85,1955.80
1002,2541.93,1985.10
1003,1773.26,1974.51
1004,1896.70,1970.62
1005,2005.43,1972.36
1006,2129.65,1980.23
1007,2407.82,2001.61
1008,2161.43,2009.60
1009,2403.69,2029.30
1010,1898.53,2022.76
1011,1496.84,1996.47
1012,1013.51,1947.32
1013,1956.95,1947.80
1014,2172.87,1959.05
1015,2118.73,1967.04
1016,2116.68,1974.52
1017,1116.91,1931.64
1018,2088.60,1939.49
1019,194.57,1852.24
1020,1435.34,1831.40
1021,847.73,1782.21
1022,2313.07,1808.76
1023,2294.59,1833.05
1024,980.35,1790.41
1025,1342.87,1768.04
1026,628.47,1711.06
1027,2318.08,1741.41
1028,1761.35,1742.41
1029,2214.39,1766.00
1030,2526.69,1804.04
1031,1945.75,1811.12
1032,2871.31,1864.13
1033,2761.87,1909.02
1034,1986.42,1912.89
1035,2526.15,1943.55
1036,2898.88,1991.32
1037,2879.46,2035.73
1038,1246.64,1996.27
1039,3004.01,2046.66
1040,2729.41,2080.80
1041,2644.88,2109.00
1042,1859.32,2096.52
1043,2501.87,2116.79
1044,2620.74,2141.98
1045,2383.83,2154.08
1046,2601.99,2176.47
1047,2633.36,2199.32
1048,2521.39,2215.42
1049,2810.78,2245.19
1050,2320.08,2248.93
1051,2246.84,2248.83
1052,2606.76,2266.72
1053,2588.18,2282.80
1054,2559.55,2296.63
1055,2007.49,2282.18
1056,1878.40,2261.99
1057,2043.01,2251.04
1058,2591.27,2268.05
1059,1905.14,2249.91
1060,2012.00,2238.01
1061,3288.76,2290.55
1062,2447.88,2298.41
1063,2387.88,2302.89
1064,1800.96,2277.79
1065,2039.63,2265.88
1066,1783.74,2241.78
1067,2566.85,2258.03
1068,2008.22,2245.54
1069,2599.66,2263.25
1070,2962.50,2298.21
1071,2005.44,2283.57
1072,2716.65,2305.22
1073,2462.79,2313.10
1074,2811.07,2338.00
1075,2670.23,2354.61
1076,2873.26,2380.54
1077,2682.86,2395.66
1078,3234.38,2437.60
1079,2451.67,2438.30
1080,2694.12,2451.09
1081,2855.72,2471.32
1082,2357.54,2465.63
1083,2831.00,2483.90
1084,2948.90,2507.15
1085,2526.98,2508.14
1086,2759.20,2520.70
1087,2412.73,2515.30
1088,2756.93,2527.38
1089,3425.89,2572.30
1090,4207.27,2654.05
1091,2671.25,2654.91
1092,2353.42,2639.84
1093,1852.08,2600.45
1094,1877.75,2564.31
1095,2452.74,2558.74
1096,2814.49,2571.52
1097,1650.61,2525.48
1098,1775.41,2487.97
1099,2312.22,2479.19
1100,3077.19,2509.09
1101,3252.75,2546.27
1102,2631.53,2550.53
1103,1977.18,2521.87
1104,1998.25,2495.68
1105,3167.35,2529.27
1106,2568.69,2531.24
1107,2602.61,2534.81
1108,3155.22,2565.83
1109,2373.61,2556.22
1110,2650.01,2560.91
1111,2568.26,2561.27
1112,2994.34,2582.93
1113,2671.20,2587.34
1114,2320.17,2573.98
1115,2639.47,2577.26
1116,2486.10,2572.70
1117,2757.21,2581.92
1118,2837.00,2594.68
1119,2194.86,2574.69
1120,2025.58,2547.23
1121,2264.23,2533.08
1122,2415.43,2527.20
1123,3131.09,2557.39
1124,2199.66,2539.51
1125,1851.96,2505.13
1126,3613.91,2560.57
1127,2395.12,2552.30
1128,2154.25,2532.39
1129,2688.94,2540.22
1130,1897.98,2508.11
1131,1727.29,2469.07
1132,2485.37,2469.88
1133,2938.46,2493.31
1134,1268.13,2432.05
1135,2531.93,2437.05
1136,1786.85,2404.54
1137,2754.31,2422.03
1138,2673.13,2434.58
1139,1889.17,2407.31
1140,1742.05,2374.05
1141,2462.98,2378.49
1142,2698.35,2394.49
1143,1450.15,2347.27
1144,2194.80,2339.65
1145,2590.16,2352.17
1146,1912.10,2330.17
1147,2409.92,2334.16
1148,2612.55,2348.08
1149,1843.98,2322.87
1150,1677.07,2290.58
1151,2891.53,2320.63
1152,1893.26,2299.26
1153,2670.38,2317.82
1154,3084.72,2356.16
1155,2664.62,2371.59
1156,1922.09,2349.11
1157,2733.34,2368.32
1158,2203.19,2360.07
1159,2476.11,2365.87
1160,1530.61,2324.10
1161,2065.86,2311.19
1162,1859.93,2288.63
1163,2761.82,2312.29
1164,3456.61,2369.50
1165,2592.17,2380.64
1166,2497.92,2386.50
1167,1467.71,2340.56
1168,2486.11,2347.84
1169,2013.05,2331.10
1170,1692.20,2299.16
1171,2248.01,2296.60
1172,2265.92,2295.06
1173,2107.72,2285.70
1174,1721.50,2257.49
1175,770.31,2183.13
1176,3082.17,2228.08
1177,2660.82,2249.72
1178,2742.81,2274.37
1179,1573.95,2239.35
1180,1764.30,2215.60
1181,2852.04,2247.42
1182,2310.14,2250.56
1183,2375.21,2256.79
1184,1892.92,2238.60
1185,2998.01,2276.57
1186,2712.44,2298.36
1187,3046.84,2335.78
1188,2497.78,2343.88
1189,2669.19,2360.15
1190,2591.62,2371.72
1191,2215.98,2363.94
1192,3101.06,2400.79
1193,2849.54,2423.23
1194,2199.18,2412.03
1195,3498.04,2466.33
1196,3252.47,2505.63
1197,1977.66,2479.23
1198,2434.26,2476.99
1199,3241.71,2515.22
1200,1904.94,2484.71
